loss,iou,epoch,step,val_loss,val_iou
,,283,3975,0.3672991693019867,0.883897864818573
0.09687913954257965,0.9655367136001587,284,3989,,
,,284,3989,0.3594907522201538,0.8820595681667328
0.10763636976480484,0.9400944113731384,285,4003,,
,,285,4003,0.33198556303977966,0.8895761847496033
0.12084294110536575,0.9297481775283813,286,4017,,
,,286,4017,0.32599684596061707,0.8916629493236542
0.05673336237668991,0.9786232709884644,287,4031,,
,,287,4031,0.3394240736961365,0.9003790140151977
0.07496660202741623,0.960449755191803,288,4045,,
,,288,4045,0.3523067533969879,0.8908556818962097
0.04705529659986496,0.9739723205566406,289,4059,,
,,289,4059,0.33450809121131897,0.8966309309005738
0.04164335876703262,0.9808223843574524,290,4073,,
,,290,4073,0.39667606353759766,0.8717676758766174
0.05440865829586983,0.9787980318069458,291,4087,,
,,291,4087,0.356962651014328,0.9042841017246246
0.10141561925411224,0.9550207257270813,292,4101,,
,,292,4101,0.6353873610496521,0.7900340139865876
0.08925599604845047,0.9675271511077881,293,4115,,
,,293,4115,0.4784407615661621,0.8629599392414093
0.07243530452251434,0.9667638540267944,294,4129,,
,,294,4129,0.38569507002830505,0.8968989968299865
0.13108184933662415,0.9405563473701477,295,4143,,
,,295,4143,0.3853490948677063,0.8820155203342438
0.2958299517631531,0.8743981122970581,296,4157,,
,,296,4157,0.3433474600315094,0.9108453512191772
0.07012858241796494,0.9655674695968628,297,4171,,
,,297,4171,0.3515976667404175,0.9001364529132843
0.07253170013427734,0.9621790051460266,298,4185,,
,,298,4185,0.39153215289115906,0.8700334131717682
0.03737032786011696,0.9852344989776611,299,4199,,
,,299,4199,0.334347665309906,0.8833871901035308
0.30801135301589966,0.8629492521286011,300,4213,,
,,300,4213,0.3839927315711975,0.8680768489837647
0.11601767688989639,0.94526606798172,301,4227,,
,,301,4227,0.4020442068576813,0.8760885834693909
0.07787739485502243,0.9672188758850098,302,4241,,
,,302,4241,0.47952285408973694,0.8529192388057709
0.07863162457942963,0.9664220809936523,303,4255,,
,,303,4255,0.3136609196662903,0.8998242855072022
0.2167414426803589,0.8955134749412537,304,4269,,
,,304,4269,0.3039402365684509,0.8940450608730316
0.07766900956630707,0.9526839256286621,305,4283,,
,,305,4283,0.3635236322879791,0.8659607172012329
0.03595178574323654,0.9867672324180603,306,4297,,
,,306,4297,0.3171879053115845,0.904291319847107
0.04977762699127197,0.9828250408172607,307,4311,,
,,307,4311,0.3348178267478943,0.9109068393707276
0.029412131756544113,0.9862439036369324,308,4325,,
,,308,4325,0.33061856031417847,0.9038151323795318
0.10162719339132309,0.9344922304153442,309,4339,,
,,309,4339,0.4128987789154053,0.8447123885154724
0.06577778607606888,0.9719894528388977,310,4353,,
,,310,4353,0.40668725967407227,0.8724784255027771
0.15168070793151855,0.8662400841712952,311,4367,,
,,311,4367,0.3432205021381378,0.8998926162719727
0.1209290474653244,0.947492241859436,312,4381,,
,,312,4381,0.34614238142967224,0.8914543211460113
0.07727819681167603,0.9686958193778992,313,4395,,
,,313,4395,0.34574031829833984,0.8914374768733978
1.0345882177352905,0.7258510589599609,314,4409,,
,,314,4409,0.3869231343269348,0.9046908736228942
0.07559118419885635,0.97652268409729,315,4423,,
,,315,4423,1.138364553451538,0.7950129806995392
0.07774500548839569,0.9668385982513428,316,4437,,
,,316,4437,0.5269609093666077,0.7940857768058777
0.10914981365203857,0.9517254829406738,317,4451,,
,,317,4451,0.31489747762680054,0.8674236536026001
0.1422244757413864,0.9263594150543213,318,4465,,
,,318,4465,0.28889185190200806,0.9091180741786957
0.0679885670542717,0.970473051071167,319,4479,,
,,319,4479,0.26312336325645447,0.9016194581985474
0.4149124026298523,0.7854788303375244,320,4493,,
,,320,4493,0.30855411291122437,0.8955541014671325
0.08595630526542664,0.957105278968811,321,4507,,
,,321,4507,0.3074251413345337,0.9134160280227661
0.10292340815067291,0.9385972023010254,322,4521,,
,,322,4521,0.3813103139400482,0.8609952628612518
0.05734607204794884,0.9758234620094299,323,4535,,
,,323,4535,0.41244858503341675,0.9133547782897949
0.051253534853458405,0.9761679172515869,324,4549,,
,,324,4549,0.30521565675735474,0.9024582803249359
0.10637038946151733,0.9462058544158936,325,4563,,
,,325,4563,0.3589394688606262,0.8689899623394013
0.06492552906274796,0.9666697978973389,326,4577,,
,,326,4577,0.36710625886917114,0.8931328117847442
0.024615632370114326,0.9903355240821838,327,4591,,
,,327,4591,0.3477463126182556,0.8960257589817047
0.08578124642372131,0.9641993045806885,328,4605,,
,,328,4605,0.3283633589744568,0.8975239336490631
0.04705238342285156,0.9827843904495239,329,4619,,
,,329,4619,0.3249853253364563,0.9009327054023742
0.03918866068124771,0.9831472635269165,330,4633,,
,,330,4633,0.34577950835227966,0.8825539171695709
0.4828138053417206,0.8341453075408936,331,4647,,
,,331,4647,0.3707949221134186,0.9006727576255799
0.06655086576938629,0.9688262939453125,332,4661,,
,,332,4661,0.32641130685806274,0.8863254964351654
0.037911027669906616,0.9841486215591431,333,4675,,
,,333,4675,0.408864825963974,0.8905803263187408
0.033187802881002426,0.9858580231666565,334,4689,,
,,334,4689,0.354597806930542,0.8821923851966857
0.04272206872701645,0.980155348777771,335,4703,,
,,335,4703,0.3552975356578827,0.8928819060325622
0.056416161358356476,0.9604010581970215,336,4717,,
,,336,4717,0.3552364706993103,0.8857084095478058
0.03504711389541626,0.9807299375534058,337,4731,,
,,337,4731,0.31982100009918213,0.9060013890266418
0.03519231826066971,0.9850113987922668,338,4745,,
,,338,4745,0.35423117876052856,0.8960925281047821
0.0285954549908638,0.9872152805328369,339,4759,,
,,339,4759,0.38867366313934326,0.8884206056594849
0.03488873317837715,0.9861425757408142,340,4773,,
,,340,4773,0.4259493947029114,0.8641260445117951
0.02703046053647995,0.9885568618774414,341,4787,,
,,341,4787,0.35758766531944275,0.88993199467659
0.06393972039222717,0.9703418016433716,342,4801,,
,,342,4801,0.39204835891723633,0.8953406035900116
0.04263865947723389,0.9797253012657166,343,4815,,
,,343,4815,0.3628140687942505,0.8875713407993316
0.03902556002140045,0.9798469543457031,344,4829,,
,,344,4829,0.366203248500824,0.8969194889068604
0.04470762610435486,0.9808578491210938,345,4843,,
,,345,4843,0.34881392121315,0.8978841841220856
0.047256313264369965,0.9750494956970215,346,4857,,
,,346,4857,0.40899449586868286,0.8944059014320374
0.04506876692175865,0.972329318523407,347,4871,,
,,347,4871,0.4430648684501648,0.861444103717804
0.025787588208913803,0.9887051582336426,348,4885,,
,,348,4885,0.4066372513771057,0.9105968713760376
0.12233533710241318,0.9429696798324585,349,4899,,
,,349,4899,0.41870182752609253,0.8768106639385224
